"orden","id","dominant_topic","topic_perc_contrib","keywords","text","topic","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","inst"
828,1485,7,0.341100007295609,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['mejorar', 'estructura', 'educacion', 'equidad', 'calidad']","Mejora integral a la educación","sename csc rancagua",6,6101,"Todos",6,"Programa Sename"
829,1486,8,0.254599988460541,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['cancha', 'futbo']","Mejores e inclusivos espacios públicos","hijos de familias pertenecientes al programa seguridades y oportunidades del fosis",10,10105,"6 a 9",14,"Otro"
830,1487,1,0.228799998760223,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mujer', 'condición', 'laboral']","Cambios y reformas políticas","programa fortalecimiento municipal comuna de guaitecas",11,11203,"Todos",6,"Otro"
831,1488,4,0.292800009250641,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['cabildo', 'dialogo', 'social']","Mejorar entorno sustentable","opd til til",13,13303,"14 a 18",6,"Oficina de Protección de Derechos"
832,1489,1,0.234899997711182,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['normalizacion', 'proceso', 'convivencia', 'cambiar', 'situación', 'abuso', 'pena', 'presentar']","Cambios y reformas políticas","sename",13,13120,"14 a 18",7,"Otro"
833,1490,6,0.326299995183945,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['respetar', 'medio_ambient']","Tiempo para la familia","chile crece contigo peñaflor",13,13605,"6 a 9",10,"Otro"
834,1491,0,0.188800007104874,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['buscar', 'informacion', 'veridico', 'familia']","Protección del medio ambiente","opd andacollo",4,4103,"14 a 18",4,"Otro"
836,1492,7,0.209800004959106,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['crear', 'centro', 'estudio', 'común', 'opción', 'carrera', 'solo', 'mineria']","Mejora integral a la educación","consejo consultivo de alto del carmen",3,3302,"10 a 13",18,"Oficina de Protección de Derechos"
837,1493,1,0.290899991989136,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['escuchar', 'activo', 'parte', 'gobierno', 'gente', 'mayor', 'vulnerabilidad', 'social']","Cambios y reformas políticas","centro internación provisoria y regimen cerrado",6,6106,"14 a 18",12,"Programa Sename"
838,1494,8,0.218400001525879,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['necesario', 'necesitar']","Mejores e inclusivos espacios públicos","consejor asesor regional de nna sename",9,9101,"Todos",3,"Consejo Consultivo"
842,1495,0,0.391699999570847,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['politico', 'hacer', 'trabajo', 'pueblo', 'merecer', 'derecho', 'cubierto', 'hacer', 'hacer', 'bastante', 'mal']","Protección del medio ambiente","ciudad del niño",9,9201,"14 a 18",5,"Programa Sename"
844,1496,2,0.300799995660782,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['botar_basura', 'calle']","Protección y equidad para la niñez","chile crece contigo",5,5104,"6 a 9",8,"Otro"
845,1497,0,0.337999999523163,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['hacer', 'escuchar', 'opinión', 'companero', 'liceo']","Protección del medio ambiente","ciudad del niño",9,9201,"14 a 18",9,"Programa Sename"
846,1498,1,0.262100011110306,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['facilitar', 'acceso', 'educacion']","Cambios y reformas políticas","opd 24 horas conchalí",13,13104,"Todos",281,"Establecimiento Educacional"
848,1499,0,0.270799994468689,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['adulto', 'tambien', 'motivar', 'participar']","Protección del medio ambiente","opd 24 horas conchalí",13,13104,"Todos",70,"Oficina de Protección de Derechos"
849,1500,4,0.173299998044968,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['junto', 'proponer', 'crear', 'ley', 'resguarden', 'seguridad', 'ciudadano', 'frente', 'delincuencia']","Mejorar entorno sustentable","opd ancud",10,10202,"6 a 9",10,"Programa Sename"
850,1501,3,0.228100001811981,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['corazón', 'paz']","Mejoras en salud","opd coquimbo sename",4,4102,"6 a 9",6,"Oficina de Protección de Derechos"
853,1502,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
854,1503,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
855,1504,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
856,1505,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","municipalidad de concón",5,5103,"6 a 9",10,"Otro"
857,1506,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
858,1507,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
859,1508,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
860,1509,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","municipalidad de concón",5,5103,"10 a 13",10,"Otro"
862,1510,7,0.215499997138977,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['calidad', 'sueldo']","Mejora integral a la educación","opd 24 horas renca",13,13128,"Todos",50,"Oficina de Protección de Derechos"
863,1511,0,0.254400014877319,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['igual_manera', 'realizar', 'deporte', 'extremo', 'nino', 'comentar', 'hacer', 'bicicletada', 'causar', 'joven', 'familia', 'participant', 'deporte', 'nautico', 'nadar', 'navegar', 'santiago', 'utilizar', 'implemento', 'kayak', 'velero']","Protección del medio ambiente","oficina de protección de derechos de la infancia y adolescencia",2,2104,"10 a 13",62,"Oficina de Protección de Derechos"
864,1512,4,0.269699990749359,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['bajar_precios', 'agua', 'luz', 'gas', 'metro', 'aliment']","Mejorar entorno sustentable","opd manos unidas",16,16201,"10 a 13",18,"Oficina de Protección de Derechos"
1,1513,8,0.385399997234344,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['medico', 'mas', 'capacitado', 'recurso', 'atender', 'cama', 'implemento', 'mas', 'oportuno']","Mejores e inclusivos espacios públicos","grupo scout rucamanqui (tropa 1)",6,6101,"10 a 13",8,"Otro"
2,1514,4,0.330399990081787,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['pensiones_digna', 'jubilado']","Mejorar entorno sustentable","liceo   industrial",12,12101,"14 a 18",200,"Establecimiento Educacional"
4,1515,7,0.273699998855591,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['mejor', 'condición', 'aula', 'clase']","Mejora integral a la educación","oficina local de la niñez santiago",13,13101,"Todos",20,"Oficina Local de la Niñez"
5,1516,8,0.229300007224083,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['sensibilizar', 'respecto', 'desigualdad', 'social', 'cultural', 'pais']","Mejores e inclusivos espacios públicos","opd lebu",8,8201,"14 a 18",67,"Consejo Consultivo"
8,1517,6,0.259600013494492,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['pais', 'respetar', 'condicion', 'sexual']","Tiempo para la familia","escuela villa mercedes 6to basico",8,8309,"10 a 13",10,"Establecimiento Educacional"
9,1518,6,0.259600013494492,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['pais', 'respetar', 'condicion', 'sexual']","Tiempo para la familia","escuela villa mercedes 6to basico",8,8309,"10 a 13",8,"Establecimiento Educacional"
10,1519,8,0.307500004768372,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['mayor', 'igualdad', 'ingreso']","Mejores e inclusivos espacios públicos","municipalidad de salamanca",4,4204,"10 a 13",10,"Establecimiento Educacional"
11,1520,7,0.304899990558624,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['educacion', 'sexual', 'nino']","Mejora integral a la educación","opd",10,10109,"10 a 13",7,"Programa Sename"
12,1521,7,0.16949999332428,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['referir', 'importancia', 'presidente', 'hablar', 'escuchar', 'gente', 'pedia', 'relacionar', 'estrechamente', 'necesidad', 'ser_escuchar', 'adulto']","Mejora integral a la educación","oficina local de la niñez",4,4101,"6 a 9",12,"Establecimiento Educacional"
13,1522,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","opd zona sur consejo de infancia",10,10201,"10 a 13",13,"Consejo Consultivo"
14,1523,7,0.215499997138977,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['conversar', 'autoridad']","Mejora integral a la educación","opd rinconada y chile crece contigo",5,5303,"10 a 13",9,"Oficina de Protección de Derechos"
15,1524,3,0.323399990797043,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['peligro', 'mundo']","Mejoras en salud","oficina local de niñez la serena",4,4101,"10 a 13",9,"Oficina Local de la Niñez"
20,1525,7,0.308899998664856,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['educacion', 'mejor', 'escuela', 'arreglado']","Mejora integral a la educación","alumnos escuela valle de lonquen",16,16207,"4 a 5",29,"Establecimiento Educacional"
21,1526,9,0.267300009727478,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['considerar', 'condición', 'geografica', 'conectividad', 'permitir', 'mayor', 'participacion', 'actividad', 'recreativa', 'partir', 'ninos_nina', 'sector']","Juventud consciente y comprometida","comunidad rural huacanilahue",9,9111,"4 a 5",10,"Otro"
22,1527,5,0.241099998354912,"trabajo, ley, carabinero, vivir, tambien, ayudar, situacion, playa, salir, mejores_pensión","['bajo', 'precio', 'comida', 'remedio']","Mejorar pensiones y seguridad social","colegio jorge williams",5,5101,"10 a 13",34,"Oficina de Protección de Derechos"
23,1528,1,0.342700004577637,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mejor', 'salud', 'tiempos_espera']","Cambios y reformas políticas","consejo consultivo de niños y niñas santa barbara",8,8311,"Todos",12,"Consejo Consultivo"
26,1529,8,0.217199996113777,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['desigualdad', 'social', 'corrupcion', 'violacion', 'derechos_humano', 'joven', 'senalar', 'regular', 'fiscalizar', 'sueldo', 'prohibicion', 'ejercer', 'cargo', 'publico', 'implementar', 'defensa', 'apoyo', 'vulnerado', 'requerir', 'mejorar', 'trauma', 'funa', 'tematica', 'creacion', 'red', 'apoyo', 'grupo', 'contencion', 'emocional']","Mejores e inclusivos espacios públicos","consejo consultivo cadan",7,7406,"14 a 18",11,"Consejo Consultivo"
29,1530,8,0.250600010156632,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['creacion']","Mejores e inclusivos espacios públicos","red de infancia y adolescencia",5,5101,"10 a 13",7,"Oficina de Protección de Derechos"
30,1531,8,0.347000002861023,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['participacion', 'social']","Mejores e inclusivos espacios públicos","oficina de protección de derechos de nna",5,5603,"14 a 18",43,"Oficina de Protección de Derechos"
32,1532,9,0.224800005555153,"joven, solo, gratis, generar, abuso, clase, vida, conciencia, contaminacion, contar","['crear', 'espacio', 'realizar', 'actividad', 'fisico']","Juventud consciente y comprometida","departamento de salud",4,4302,"6 a 9",9,"Establecimiento Educacional"
33,1533,4,0.261599987745285,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['existir', 'lugar', 'exclusivo', 'animal', 'zona', 'cuidar', 'asi', 'evitar', 'maltratado']","Mejorar entorno sustentable","departamento de salud municipal",4,4302,"6 a 9",19,"Establecimiento Educacional"
34,1534,3,0.303600013256073,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['aumentar', 'recorrido', 'transporte', 'publico', 'incluir', 'sector', 'rural']","Mejoras en salud","consejo consultivo",8,8109,"Todos",100,"Otro"
36,1535,7,0.190999999642372,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['gente', 'volver', 'buen']","Mejora integral a la educación","equipo comunal chile crece contigo",5,5107,"6 a 9",9,"Otro"
37,1536,7,0.279500007629394,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['millonario', 'surgido', 'ayuden', 'costar', 'mas', 'pobre']","Mejora integral a la educación","profesional seremi desarrollo social y familia",5,5105,"10 a 13",8,"Otro"
38,1537,8,0.252499997615814,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['propiciar', 'mayor', 'espacio', 'esparcimiento', 'ninos_a', 'jovene']","Mejores e inclusivos espacios públicos","escuela aonikenk",11,11402,"10 a 13",10,"Establecimiento Educacional"
41,1538,0,0.340499997138977,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['hacer', 'ejercicio']","Protección del medio ambiente","jardin infantil ike ike",1,1101,"4 a 5",8,"Establecimiento Educacional"
43,1539,1,0.307599991559982,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['presidente', 'escuche', 'ciudadania', 'plantear']","Cambios y reformas políticas","niños programa 4 a 7",5,5105,"10 a 13",6,"Otro"
44,1540,3,0.28659999370575,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['mundo', 'limpio', 'basura']","Mejoras en salud","programa de 4 a 7",5,5107,"6 a 9",9,"Otro"
45,1541,1,0.386700004339218,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mas', 'arbole']","Cambios y reformas políticas","ilustre municipalidad de el quisco",5,5604,"4 a 5",5,"Oficina de Protección de Derechos"
46,1542,7,0.2483000010252,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['existir', 'forma', 'lograr', 'llegar', 'acuerdo']","Mejora integral a la educación","municipalidad de primavera",12,12302,"10 a 13",13,"Establecimiento Educacional"
47,1543,8,0.193599998950958,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['aumentar', 'espacio', 'recreacion']","Mejores e inclusivos espacios públicos","oficina local de la niñez",13,13101,"4 a 5",8,"Establecimiento Educacional"
49,1544,8,0.344399988651276,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['existir', 'espacio', 'sensibilizacion', 'trato', 'persona', 'migrant', 'vez', 'prejuicio', 'xenofobia']","Mejores e inclusivos espacios públicos","oficina local de la niñez municipalidad de santiago",13,13101,"6 a 9",14,"Oficina Local de la Niñez"
50,1545,2,0.214499995112419,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['llenar', 'calle', 'pancarta']","Protección y equidad para la niñez","chile crece contigo",12,12402,"4 a 5",2,"Establecimiento Educacional"
51,1546,1,0.25900000333786,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['comuna', 'mas', 'unid']","Cambios y reformas políticas","escuela santa rita",7,7106,"6 a 9",19,"Establecimiento Educacional"
52,1547,1,0.174500003457069,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","[]","Cambios y reformas políticas","escuela rocío",4,4302,"4 a 5",30,"Establecimiento Educacional"
53,1548,0,0.301600009202957,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['alimentacion', 'privilegio', 'derecho']","Protección del medio ambiente","opd osorno",10,10301,"10 a 13",28,"Establecimiento Educacional"
55,1549,5,0.200200006365776,"trabajo, ley, carabinero, vivir, tambien, ayudar, situacion, playa, salir, mejores_pensión","['organizacion', 'educacion', 'vecino', 'vecino', 'mantener', 'limpio']","Mejorar pensiones y seguridad social","ilustre municipalidad de huara",1,1404,"6 a 9",16,"Otro"
58,1550,7,0.344099998474121,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['mejor', 'educacio']","Mejora integral a la educación","fundacion de las familia",3,3101,"10 a 13",10,"Otro"
60,1551,0,0.232800006866455,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['expresar', 'querian', 'auto', 'volador', 'futuro', 'contaminar', 'mas']","Protección del medio ambiente","programa 4a7 rabuco",5,5503,"10 a 13",8,"Otro"
62,1552,5,0.268500000238419,"trabajo, ley, carabinero, vivir, tambien, ayudar, situacion, playa, salir, mejores_pensión","['menos', 'represion', 'carabinero']","Mejorar pensiones y seguridad social","oficina proteccion de derechos romeral",7,7306,"Todos",20,"Consejo Consultivo"
65,1553,0,0.288700014352799,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['manifestar', 'idea', 'violencia', 'vez', 'escuchar', 'respuesta', 'concreto', 'veridica']","Protección del medio ambiente","opd tierna infancia",6,6306,"10 a 13",15,"Establecimiento Educacional"
66,1554,1,0.239099994301796,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['necesidad', 'eliminar', 'nepotismo', 'politico', 'joven', 'generar', 'conocimiento', 'mayor', 'responsabilidad', 'social', 'gobierno', 'elecciones', 'cargo', 'publico', 'implementar', 'tecnologia', 'evitar', 'fraude', 'electorale']","Cambios y reformas políticas","opd viña del mar",5,5109,"14 a 18",5,"Consejo Consultivo"
67,1555,1,0.205400004982948,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['querer', 'chile', 'mas', 'seguro']","Cambios y reformas políticas","liceo república de brasil",14,14103,"6 a 9",45,"Establecimiento Educacional"
68,1556,3,0.257299989461899,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['aumentar', 'seguridad', 'prevenir', 'robo']","Mejoras en salud","municipalidad de talcahuano",8,8110,"10 a 13",52,"Otro"
74,1557,7,0.247299998998642,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['calidad']","Mejora integral a la educación","chcc coronel",8,8102,"Todos",20,"Otro"
76,1558,1,0.174700006842613,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['heladeria']","Cambios y reformas políticas","jardín infantíl  tía virginia",5,5109,"4 a 5",19,"Establecimiento Educacional"
77,1559,8,0.421400010585785,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['igualdad', 'hombres_mujer', 'ninos_nina']","Mejores e inclusivos espacios públicos","coord niñez octava y chcc comunal",8,8206,"10 a 13",6,"Establecimiento Educacional"
78,1560,3,0.279799997806549,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['salud', 'mejorar', 'atencion', 'medicamento', 'gratuito', 'aumente', 'cantidad', 'profesional']","Mejoras en salud","ppf araucaria",8,8105,"14 a 18",5,"Programa Sename"
79,1561,2,0.19760000705719,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['ser_escuchar']","Protección y equidad para la niñez","oficina de protección de derechos de la niñez y la adolescencia de santiago",13,13101,"Todos",18,"Oficina de Protección de Derechos"
80,1562,1,0.228799998760223,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mejorar', 'recurso', 'salud_publica']","Cambios y reformas políticas","opd curicó",7,7301,"14 a 18",8,"Oficina de Protección de Derechos"
84,1563,2,0.341500014066696,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['ninos', 'calle', 'oportunidad', 'estudiar']","Protección y equidad para la niñez","opd san rafael pelarco",7,7110,"10 a 13",16,"Establecimiento Educacional"
85,1564,4,0.282599985599518,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['realizar', 'taller', 'socioeducativo', 'concientizar', 'reciclaje', 'contaminar', 'cuidado', 'agua']","Mejorar entorno sustentable","escuela san josé",5,5702,"10 a 13",10,"Establecimiento Educacional"
86,1565,4,0.279300004243851,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['persona', 'trabajar', 'ganar', 'sueldo', 'digno', 'trabajo', 'esfuerzo']","Mejorar entorno sustentable","escuela maría teresa del canto",5,5702,"10 a 13",27,"Establecimiento Educacional"
89,1566,1,0.258199989795685,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mas', 'parque']","Cambios y reformas políticas","escuela fernando santivan",14,14101,"4 a 5",10,"Establecimiento Educacional"
90,1567,1,0.228799998760223,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['mejora', 'sistema', 'salud_publica']","Cambios y reformas políticas","oficina de proteccion de derechos de infancia y adolescencia cabildo",5,5402,"10 a 13",6,"Oficina de Protección de Derechos"
92,1568,0,0.245700001716614,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['difundir', 'actividad', 'adulto', 'apoderado', 'sector']","Protección del medio ambiente","escuela los cerrillos",5,5702,"10 a 13",12,"Establecimiento Educacional"
93,1569,6,0.289099991321564,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['familia', 'mas', 'unido']","Tiempo para la familia","escuela fernando santivan",14,14101,"4 a 5",9,"Establecimiento Educacional"
96,1570,8,0.193599998950958,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['conversar', 'existir', 'conflicto']","Mejores e inclusivos espacios públicos","jardín infantil y sala cuna los paltitos",5,5109,"4 a 5",21,"Establecimiento Educacional"
97,1571,7,0.345999985933304,"educacion, mejor, gente, calidad, gratuito, eliminar, discriminacion, necesidad, pueblo, profesor","['realizar', 'paseo', 'pedagogico', 'ninos_a', 'visitar', 'mar']","Mejora integral a la educación","programa chile crece contigo ilustre municipalidad de santo domingo",5,5606,"6 a 9",19,"Establecimiento Educacional"
98,1572,1,0.279100000858307,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['recibir', 'mas', 'proteccion', 'parte', 'adulto']","Cambios y reformas políticas","escuela blas cuevas escuela república del salvador  taller de acción comunitaria",5,5101,"Todos",120,"Establecimiento Educacional"
99,1573,3,0.169799998402595,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['cuanto', 'salud', 'ninos_nina', 'senalan', 'familia', 'esperar', 'tiempo', 'atencion', 'ende', 'proponer', 'bajar', 'nivel', 'esperar', 'mejorar', 'atencion', 'profesional']","Mejoras en salud","jardín infantil leliantu",8,8305,"4 a 5",11,"Establecimiento Educacional"
100,1574,6,0.245299994945526,"tener, pais, familia, tiempo, chile, hogar, autoridad, comunidad, participar, beneficio","['uso', 'vestimenta', 'libre', 'alumno', 'cuestionado', 'vestuario', 'relacionar', 'entorno']","Tiempo para la familia","consejo consultivo nna",13,13113,"Todos",11,"Consejo Consultivo"
103,1575,1,0.342599987983704,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['charla', 'droga', 'consumo_alcohol']","Cambios y reformas políticas","consejo consultivo nna",13,13113,"Todos",28,"Consejo Consultivo"
107,1576,1,0.342700004577637,"mas, salud, presidente, cambiar, menos, afp, disminuir, sistema, politico, recurso","['acceso', 'salud', 'calidad']","Cambios y reformas políticas","consejo consultivo magallanes",12,12101,"Todos",16,"Consejo Consultivo"
108,1577,4,0.330399990081787,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['medioambiente', 'reciclaje']","Mejorar entorno sustentable","oficina local de la niñez municipalidad de requínoa",6,6116,"14 a 18",10,"Oficina Local de la Niñez"
109,1578,5,0.251199990510941,"trabajo, ley, carabinero, vivir, tambien, ayudar, situacion, playa, salir, mejores_pensión","['enfermo', 'atender', 'bien', 'mueran', 'esperar']","Mejorar pensiones y seguridad social","oficina local de la niñez municipalidad de requínoa",6,6116,"10 a 13",6,"Oficina Local de la Niñez"
110,1579,4,0.33050000667572,"mejorar, agua, gustaria, digno, lugar, empresa, adultos_mayor, reciclaje, jugar, vivienda","['incentivar', 'reciclaje']","Mejorar entorno sustentable","taller pladeco",13,13113,"6 a 9",28,"Otro"
111,1580,0,0.187800005078316,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['cuidar', 'animal', 'naturaleza']","Protección del medio ambiente","jardín tesoros de la tierra",4,4302,"4 a 5",11,"Establecimiento Educacional"
113,1581,2,0.300799995660782,"sueldo, nino, calle, sename, justicia, privado, equidad, estudiar, diputado, botar_basura","['equidad', 'genero']","Protección y equidad para la niñez","consejo consultivo infancia y adolescencia",4,4304,"14 a 18",11,"Consejo Consultivo"
116,1582,0,0.224800005555153,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['gente', 'cuidar', 'planeta', 'contaminen', 'conservar', 'flora_fauna']","Protección del medio ambiente","ilustre municipalidad de pencahue",7,7107,"4 a 5",8,"Establecimiento Educacional"
117,1583,8,0.229800000786781,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['realizar', 'taller', 'verano', 'fortalecer', 'participacion', 'nna', 'comuna']","Mejores e inclusivos espacios públicos","opd olmue",5,5803,"10 a 13",12,"Otro"
118,1584,3,0.257299989461899,"cuidar, violencia, forma, atencion, profesional, aumentar, hospital, medicamento, basura, paz","['aumentar', 'cantidad', 'profesional', 'salud']","Mejoras en salud","liceo polivalente sara braun",12,12101,"14 a 18",27,"Establecimiento Educacional"
119,1585,0,0.309700012207031,"persona, derecho, hacer, animal, querer, medio_ambiente, limpio, dar, casa, mujer","['realizar', 'cabildo', 'ninos_nina', 'hacer', 'seguimiento', 'necesidad']","Protección del medio ambiente","opd tierna infnacia",6,6307,"4 a 5",12,"Establecimiento Educacional"
120,1586,8,0.182699993252754,"mayor, existir, igualdad, espacio, publico, social, plaza, ninos_nina, oportunidad, proteccion","['faltar', 'participacion', 'votación', 'charla', 'opinión', 'opción', 'responsable', 'municipio', 'gobierno']","Mejores e inclusivos espacios públicos","opd molina",7,7304,"14 a 18",15,"Oficina de Protección de Derechos"
