"orden","id","dominant_topic","topic_perc_contrib","keywords","text","topic","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","inst"
51,814,4,0.457899987697601,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['ayudar', 'necesitar']","Ayudar y respetar a los compañeros","escuela santa rita",7,7106,"6 a 9",19,"Establecimiento Educacional"
55,815,3,0.486099988222122,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['quedar', 'silencio', 'frente', 'situación', 'molestar', 'incomodar']","Mayor asistencia a Diálogos/Cabildos","ilustre municipalidad de huara",1,1404,"6 a 9",16,"Otro"
59,816,6,0.296499997377396,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['ej', 'cuidado', 'planta', 'playa', 'limpio']","Compartir y conversar con la familia y la gente","jardín infantil valle del sol",5,5801,"4 a 5",14,"Establecimiento Educacional"
60,817,7,0.664600014686584,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidar', 'agua', 'vida', 'comprometer', 'usar', 'vaso', 'vidrio', 'plastico', 'vaso', 'enjuagar', 'diente']","Compromiso de obtener mejores notas","programa 4a7 rabuco",5,5503,"10 a 13",8,"Otro"
61,818,4,0.434500008821487,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['organizador', 'comprometn', 'entregar', 'resultado', 'opinión', 'autoridad', 'comunal', 'subsecretario', 'infancia']","Ayudar y respetar a los compañeros","municipalidad de pica",1,1405,"6 a 9",13,"Oficina Local de la Niñez"
62,819,7,0.464800000190735,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['sacar', 'voz']","Compromiso de obtener mejores notas","oficina proteccion de derechos romeral",7,7306,"Todos",20,"Consejo Consultivo"
65,820,2,0.457899987697601,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['metodo', 'gobierno', 'escuchar', 'joven']","Mayor incidencia en el ambito público","opd tierna infancia",6,6306,"10 a 13",15,"Establecimiento Educacional"
67,821,2,0.311899989843368,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['generar', 'espacio', 'reflexion', 'estudiante']","Mayor incidencia en el ambito público","liceo república de brasil",14,14103,"6 a 9",45,"Establecimiento Educacional"
68,822,0,0.311199992895126,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['trabajar', 'alineamiento', 'trabajo', 'plan']","Respeto en la escuela","municipalidad de talcahuano",8,8110,"10 a 13",52,"Otro"
69,823,9,0.575800001621246,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['cuanto', 'compromiso', 'personal', 'terminar', 'educacion', 'formal', 'cambiar', 'situacion', 'familiar', 'tocado', 'enfrentar', 'situacion', 'residencial']","Cuidar el medio ambiente","opd cauquenes",7,7201,"Todos",24,"Programa Sename"
70,824,0,0.349400013685226,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['encargada', 'comunal', 'comprometer', 'promover', 'instancia', 'similar', 'directo', 'jardin', 'infantil']","Respeto en la escuela","fortalecimiento municipal chile crece contigo opd",1,1107,"4 a 5",20,"Establecimiento Educacional"
72,825,3,0.293999999761581,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['tolerante']","Mayor asistencia a Diálogos/Cabildos","chile crece contigo la ligua",5,5401,"10 a 13",1,"Otro"
75,826,8,0.192699998617172,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['participar', 'dialogos_social', 'dar_conocer', 'opinión']","Mayor participación en instancias de diálogo","opd petorca",5,5404,"Todos",7,"Consejo Consultivo"
77,827,7,0.316700011491776,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['nino']","Compromiso de obtener mejores notas","coord niñez octava y chcc comunal",8,8206,"10 a 13",6,"Establecimiento Educacional"
79,828,8,0.224700003862381,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['participar', 'organizar', 'manifestar']","Mayor participación en instancias de diálogo","oficina de protección de derechos de la niñez y la adolescencia de santiago",13,13101,"Todos",18,"Oficina de Protección de Derechos"
84,829,1,0.459699988365173,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['violencia', 'genero']","Cuidar la convivencia","opd san rafael pelarco",7,7110,"10 a 13",16,"Establecimiento Educacional"
90,830,7,0.535600006580353,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['nivel', 'local', 'problema', 'mas', 'significativo', 'evidente', 'sequia', 'natural', 'propiciado', 'venta', 'indiscriminado', 'derecho', 'agua', 'beneficiar', 'sector', 'agricola', 'privado', 'cabildo', 'rural', 'base']","Compromiso de obtener mejores notas","oficina de proteccion de derechos de infancia y adolescencia cabildo",5,5402,"10 a 13",6,"Oficina de Protección de Derechos"
91,831,2,0.265199989080429,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['actualizar', 'politica_local', 'ninez', 'adolescencia']","Mayor incidencia en el ambito público","oficina comunal chile crece contigo",5,5501,"4 a 5",10,"Otro"
92,832,2,0.296400010585785,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['parte', 'expresar', 'necesidad', 'compromiso', 'manifestar', 'pacificamente', 'espacio', 'encontrar', 'disponible']","Mayor incidencia en el ambito público","escuela los cerrillos",5,5702,"10 a 13",12,"Establecimiento Educacional"
97,833,8,0.293099999427795,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['generar', 'conciencia', 'comunidad', 'respecto', 'importancia', 'conocer', 'opinión', 'ninos_a']","Mayor participación en instancias de diálogo","programa chile crece contigo ilustre municipalidad de santo domingo",5,5606,"6 a 9",19,"Establecimiento Educacional"
99,834,9,0.277599990367889,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['respetar', 'medio_ambiente', 'botar_basura', 'calle', 'cuidar']","Cuidar el medio ambiente","jardín infantil leliantu",8,8305,"4 a 5",11,"Establecimiento Educacional"
100,835,3,0.13230000436306,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['continuacion', 'aula', 'terreno']","Mayor asistencia a Diálogos/Cabildos","consejo consultivo nna",13,13113,"Todos",11,"Consejo Consultivo"
102,836,4,0.457899987697601,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['discriminar', 'demas']","Ayudar y respetar a los compañeros","escuela fernando santivan",14,14202,"10 a 13",9,"Establecimiento Educacional"
108,837,6,0.194000005722046,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['hoy', 'pais', 'pedir', 'dia', 'politico', 'creer', 'necesario', 'real', 'persona']","Compartir y conversar con la familia y la gente","oficina local de la niñez municipalidad de requínoa",6,6116,"14 a 18",10,"Oficina Local de la Niñez"
112,838,4,0.299499988555908,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['institución', 'realizar', 'instancia', 'dar', 'respuesta', 'necesidad', 'detectado', 'nna']","Ayudar y respetar a los compañeros","oficina de protección de derechos chiguayante",8,8103,"Todos",100,"Oficina de Protección de Derechos"
113,839,7,0.23309999704361,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['incluir', 'politica', 'nacional', 'participacion', 'juventud', 'nivel', 'comunal']","Compromiso de obtener mejores notas","consejo consultivo infancia y adolescencia",4,4304,"14 a 18",11,"Consejo Consultivo"
115,840,7,0.308400005102158,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['difundir', 'idea', 'medio', 'comunicacion', 'posible', 'joven', 'nino', 'motivar', 'dar', 'tambien', 'idea']","Compromiso de obtener mejores notas","grupo scout rucamanqui tropa dos",6,6101,"10 a 13",8,"Otro"
117,841,1,0.229300007224083,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['apoyo', 'promotor', 'derecho', 'hermosear', 'plaza', 'espacio']","Cuidar la convivencia","opd olmue",5,5803,"10 a 13",12,"Otro"
118,842,8,0.482100009918213,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['tratar', 'participar', 'instancia', 'debatir', 'tipo', 'tema']","Mayor participación en instancias de diálogo","liceo polivalente sara braun",12,12101,"14 a 18",27,"Establecimiento Educacional"
119,843,5,0.528500020503998,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['realizar', 'charla', 'taller', 'acuerdo', 'peticion', 'jardin']","Mejorar en el colegio","opd tierna infnacia",6,6307,"4 a 5",12,"Establecimiento Educacional"
120,844,3,0.241600006818771,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['parte', 'concejo', 'consultivo', 'comuna', 'formar', 'alianza', 'necesario', 'tener', 'adolescente', 'escuchado', 'autoridad']","Mayor asistencia a Diálogos/Cabildos","opd molina",7,7304,"14 a 18",15,"Oficina de Protección de Derechos"
121,845,0,0.265500009059906,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['generacion', 'dialogo', 'asamblea', 'territorial']","Respeto en la escuela","consejo consultivo nnj san felipe  opd san felipe",5,5701,"14 a 18",40,"Consejo Consultivo"
124,846,9,0.42170000076294,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['realizar', 'acción', 'concreto', 'ejemplo', 'limpieza', 'cerro', 'sombrer']","Cuidar el medio ambiente","jardin infantil tte luis cruz martinez",13,13501,"4 a 5",13,"Establecimiento Educacional"
126,847,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos","oficina de protección de derechos de infancia talca y seremi de desarrollo social maule",7,7101,"10 a 13",47,"Establecimiento Educacional"
127,848,3,0.128499999642372,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","[]","Mayor asistencia a Diálogos/Cabildos","jardín infantil jerónimo godoy villanueva",4,4105,"4 a 5",10,"Establecimiento Educacional"
128,849,5,0.200399994850159,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['abrir', 'mejorar', 'dialogo', 'nna', 'autoridad']","Mejorar en el colegio","opd",5,5303,"10 a 13",10,"Consejo Consultivo"
129,850,3,0.19760000705719,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['manifestar', 'manera', 'positivo', 'violencia']","Mayor asistencia a Diálogos/Cabildos","programa de medidas cautelares ambulatorias ciudad del niño llanquihue y palena",10,10101,"14 a 18",3,"Programa Sename"
131,851,9,0.3716000020504,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['conversar', 'padre', 'situacion', 'vivir', 'pais']","Cuidar el medio ambiente","chile crece contigo",8,8202,"10 a 13",24,"Establecimiento Educacional"
134,852,9,0.443199992179871,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['igualdad', 'educacion']","Cuidar el medio ambiente","opd quillota",5,5501,"14 a 18",2,"Establecimiento Educacional"
146,853,6,0.481000006198883,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['favor', 'proteccion', 'derecho', 'nna']","Compartir y conversar con la familia y la gente","opd freirina",3,3303,"6 a 9",46,"Oficina de Protección de Derechos"
148,854,1,0.434799998998642,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['charla', 'parte', 'opd', 'enfocado', 'tematica', 'salud', 'mental', 'mencionar', 'problematica', 'conjunto', 'rede']","Cuidar la convivencia","opd vichuquén",7,7309,"10 a 13",10,"Consejo Consultivo"
150,855,0,0.601100027561188,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['incorporar', 'opinión', 'representar', 'grupo', 'ninos_nina', 'consejo', 'consultivo', 'infancia', 'común']","Respeto en la escuela","proyecto hepi crianza",5,5601,"4 a 5",14,"Otro"
151,856,6,0.274699985980987,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['contribuir', 'cambi']","Compartir y conversar con la familia y la gente","sename",13,13120,"6 a 9",10,"Consejo Consultivo"
152,857,5,0.369199991226196,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['joven', 'comprometer', 'mantener', 'dialogo_primer', 'paso_generar', 'cambio']","Mejorar en el colegio","mision evangelica san pablo de chile pla biobio",8,8301,"14 a 18",6,"Programa Sename"
153,858,5,0.369199991226196,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['joven', 'comprometer', 'mantener', 'dialogo_primer', 'paso_generar', 'cambio']","Mejorar en el colegio","corporación misión evangélica san pablo de chile programa de medidas cautelares we newen",8,8301,"14 a 18",6,"Programa Sename"
155,859,5,0.369199991226196,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['joven', 'comprometer', 'mantener', 'dialogo_primer', 'paso_generar', 'cambio']","Mejorar en el colegio","misión evangélica san pablo de chile programa libertad asistida especial",8,8301,"14 a 18",6,"Programa Sename"
157,860,0,0.511500000953674,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['comprometer', 'cuidar', 'espacio', 'jugo', 'dispercion', 'asi', 'infraestructura', 'patrimonial', 'cultural', 'transmitir', 'informacion', 'promover', 'cuidado', 'identidad', 'común']","Respeto en la escuela","liceo san ignacio",7,7104,"4 a 5",7,"Establecimiento Educacional"
158,861,5,0.652300000190735,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['pedir', 'padres_madr', 'conversen', 'lleguen', 'acuerdo']","Mejorar en el colegio","niñez arauco punta lavapie",8,8202,"6 a 9",7,"Otro"
159,862,0,0.277999997138977,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['compartir', 'resultado', 'integrante', 'red']","Respeto en la escuela","jardín infantil ukika",12,12201,"4 a 5",23,"Establecimiento Educacional"
163,863,0,0.513499975204468,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['consejo', 'infancia', 'asumir', 'protagonismo', 'compromiso', 'contextualizar', 'haciar', 'valer', 'derecho', 'participacion', 'opinion', 'invitar', 'participante', 'incorporar', 'ano']","Respeto en la escuela","opd puchuncaví",5,5105,"10 a 13",15,"Oficina de Protección de Derechos"
165,864,8,0.38960000872612,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['persona', 'cargo', 'dialogo', 'comprometer', 'transmitir', 'pensamiento', 'interés', 'ninos_nina']","Mayor participación en instancias de diálogo","residencia nazareth",3,3101,"4 a 5",6,"Programa Sename"
168,865,6,0.395000010728836,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['integrar', 'ninos_a', 'juego']","Compartir y conversar con la familia y la gente","jardín infantil santa inés",14,14103,"4 a 5",11,"Establecimiento Educacional"
171,866,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['respetar', 'entorno']","Compromiso de obtener mejores notas","hijos de funcionarios seremia de desarrollo social y familia",3,3101,"10 a 13",8,"Otro"
173,867,1,0.459699988365173,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['violencia', 'generado']","Cuidar la convivencia","opd la ligua y cecrea",5,5401,"Todos",27,"Otro"
174,868,7,0.327499985694885,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['tambien', 'comprometer', 'limpiar']","Compromiso de obtener mejores notas","adolescentes de mulchén",8,8305,"14 a 18",12,"Consejo Consultivo"
178,869,9,0.338899999856949,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['informar', 'conocer', 'realidad_pais']","Cuidar el medio ambiente","alumnos liceo pinto",16,16106,"14 a 18",7,"Otro"
180,870,4,0.327600002288818,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['incentivar', 'mas', 'dar', 'opinion']","Ayudar y respetar a los compañeros","alumnos liceo pinto",16,16106,"14 a 18",8,"Establecimiento Educacional"
181,871,0,0.250499993562698,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['marchar', 'pacificamente']","Respeto en la escuela","grupo de amigos",16,16108,"14 a 18",7,"Otro"
182,872,0,0.250499993562698,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['marchar', 'pacificamente']","Respeto en la escuela","grupo de amigos",16,16108,"14 a 18",7,"Consejo Consultivo"
183,873,0,0.250499993562698,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['marchar', 'pacificamente']","Respeto en la escuela","grupo de amigos",16,16108,"14 a 18",7,"Consejo Consultivo"
187,874,8,0.468100011348724,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['cuidado', 'animale']","Mayor participación en instancias de diálogo","municipalidad",4,4106,"6 a 9",4,"Otro"
193,875,2,0.276899993419647,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['contar', 'espacio', 'conversar', 'expresar', 'opinione']","Mayor incidencia en el ambito público","cesfam san esteban",5,5304,"14 a 18",10,"Consejo Consultivo"
195,876,6,0.257299989461899,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['preocupar', 'emoción', 'base', 'propio', 'experiencia', 'opinión', 'ninos_a', 'decir', 'aportar', 'mejorar', 'hacer', 'contexto', 'educativo', 'familiar']","Compartir y conversar con la familia y la gente","jardin infantil y sala cuna siete estrellitas",4,4301,"4 a 5",8,"Establecimiento Educacional"
197,877,4,0.392800003290176,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['dar', 'respuesta', 'carta', 'nino', 'disenar', 'entregar', 'alcalde', 'concepcion', 'cumplio', 'ninos_a', 'recibio', 'carta', 'respuesta']","Ayudar y respetar a los compañeros","municipalidad de concepción",8,8101,"Todos",40,"Otro"
199,878,3,0.26460000872612,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['asi', 'tener', 'lugar', 'mas', 'feliz', 'vivir']","Mayor asistencia a Diálogos/Cabildos","equipo chile crece contigo",5,5704,"4 a 5",10,"Otro"
200,879,6,0.187700003385544,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['entregar', 'amor', 'carino', 'padre', 'hermano', 'disfrutar', 'tiempo', 'junto', 'actividad', 'cotidiano', 'realizar']","Compartir y conversar con la familia y la gente","jardín los naranjitos de junji",6,6115,"4 a 5",11,"Establecimiento Educacional"
201,880,4,0.547800004482269,"ayudar, persona, opinion, estudiar, dar, siempre, companero, opinión, discriminar, respeto","['preocupen', 'persona', 'sufrir']","Ayudar y respetar a los compañeros","grupo guias y scouts rucamanqui",6,6101,"6 a 9",8,"Otro"
202,881,2,0.442099988460541,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['agradecer', 'participacion']","Mayor incidencia en el ambito público","chcc opd daem",5,5301,"4 a 5",10,"Establecimiento Educacional"
205,882,6,0.560699999332428,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['coherente', 'decir', 'hacer']","Compartir y conversar con la familia y la gente","adolescentes",11,11102,"14 a 18",9,"Otro"
207,883,8,0.666700005531311,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['participar', 'instancia', 'expresión', 'artistica', 'freestyler']","Mayor participación en instancias de diálogo","opd cosam",13,13112,"14 a 18",15,"Otro"
209,884,2,0.51120001077652,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['generar', 'instancia', 'participacion', 'familiar', 'asi', 'fortalecer', 'relación', 'vinculo', 'valoración']","Mayor incidencia en el ambito público","jardín infantil los naranjitos",6,6115,"4 a 5",11,"Establecimiento Educacional"
211,885,8,0.441500008106232,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['instar', 'seguir', 'participar', 'espacio', 'participar', 'ademas', 'instancia', 'grupo', 'mantener', 'programa', 'comuna']","Mayor participación en instancias de diálogo","chile crece contigo opd daem los andes",5,5301,"10 a 13",8,"Establecimiento Educacional"
212,886,3,0.339899986982346,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['ensenar', 'adulto', 'importancia', 'reciclaje']","Mayor asistencia a Diálogos/Cabildos","municipalidad de santa cruz niños programa familia",6,6310,"6 a 9",7,"Otro"
214,887,7,0.316500008106232,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['nino']","Compromiso de obtener mejores notas","coord niñez octava y chcc comunal",8,8206,"10 a 13",6,"Establecimiento Educacional"
215,888,1,0.383300006389618,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['caso', 'grupo', 'anos']","Cuidar la convivencia","opd putaendo y hpv2 putaendo y programa de fortalecimiento municipal red chcc y sala de juegos hepi",5,5705,"Todos",20,"Otro"
218,889,7,0.372500002384186,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['preocupar', 'ocurrir', 'pais']","Compromiso de obtener mejores notas","colegio timoteo araya alegría",7,7407,"10 a 13",20,"Establecimiento Educacional"
219,890,2,0.314200013875961,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['mayor', 'ano', 'comprometer', 'ir_votar']","Mayor incidencia en el ambito público","misión ev san pablo de chile",8,8205,"14 a 18",16,"Programa Sename"
220,891,2,0.526000022888184,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['controlar', 'momento', 'frustrar', 'evitar', 'violencia']","Mayor incidencia en el ambito público","opd rucamalen",8,8205,"10 a 13",7,"Programa Sename"
221,892,8,0.445499986410141,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['invitar', 'actividad', 'recreativa', 'participacion', 'generar', 'cambio']","Mayor participación en instancias de diálogo","opd calama",2,2201,"14 a 18",3,"Programa Sename"
222,893,9,0.550700008869171,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['tranquilidad', 'seguridad', 'responsable', 'gobernar', 'pais', 'asegurar', 'crianza', 'derecho', 'basico', 'irrenunciable']","Cuidar el medio ambiente","opd las compañías",4,4101,"Todos",13,"Oficina de Protección de Derechos"
223,894,2,0.384099990129471,"espacio, participacion, mayor, mantener, generar, joven, calle, evitar, ambito, publico","['adolescente', 'referir', 'bajar', 'brazo', 'demanda', 'social', 'dialogar', 'realizar', 'mas', 'instancia', 'comuna', 'llay', 'llay', 'momento', 'solo', 'espacio', 'escuchado']","Mayor incidencia en el ambito público","opd de la comuna de llay llay",5,5703,"14 a 18",4,"Consejo Consultivo"
226,895,5,0.269199997186661,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['denunciar', 'pedir', 'ayuda', 'adulto', 'ver', 'situación', 'injusto', 'derecho', 'ninos_nina']","Mejorar en el colegio","opd coquimbo",4,4102,"10 a 13",10,"Establecimiento Educacional"
227,896,7,0.266099989414215,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['protestar', 'pacificamente']","Compromiso de obtener mejores notas","corporación misión evangélica san pablo de chile",8,8102,"14 a 18",16,"Programa Sename"
228,897,1,0.328900009393692,"cuidar, comunidad, reciclar, pelear, planet, violencia, expresar, futuro, cumplir, dar_conocer","['ayudar', 'cuidar', 'plaza', 'colegio']","Cuidar la convivencia","opd coquimbo",4,4102,"4 a 5",23,"Establecimiento Educacional"
230,898,8,0.467999994754791,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['participar', 'poblacion']","Mayor participación en instancias de diálogo","opd coquimbo sename",4,4102,"6 a 9",10,"Consejo Consultivo"
231,899,7,0.474900007247925,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['jugar', 'companera', 'mas', 'unido']","Compromiso de obtener mejores notas","opd coquimbo sename",4,4102,"4 a 5",25,"Establecimiento Educacional"
232,900,7,0.474900007247925,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['jugar', 'companera', 'mas', 'unido']","Compromiso de obtener mejores notas","opd coquimbo sename",4,4102,"4 a 5",25,"Establecimiento Educacional"
236,901,7,0.222000002861023,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['ensuciar', 'casa', 'espacio']","Compromiso de obtener mejores notas","centro de infancia",3,3303,"6 a 9",5,"Otro"
242,902,9,0.601499974727631,"educacion, pais, botar_basura, medio_ambiente, respecto, informar, lugar, informacion, campana, igualdad","['perder', 'cordura', 'situacion', 'riesgo']","Cuidar el medio ambiente","consejo consultivo nna",10,10105,"6 a 9",6,"Consejo Consultivo"
244,903,7,0.32820001244545,"prometer, respetar, compromiso, nota, sacarse_buenas, nino, buen, comprometer, existir, mascota","['cuidado', 'animal', 'botar', 'calle', 'entregar', 'carino', 'alimentacion']","Compromiso de obtener mejores notas","i municipalidad de coinco",6,6103,"4 a 5",7,"Otro"
246,904,6,0.471199989318848,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['seguir', 'estudiand']","Compartir y conversar con la familia y la gente","jardín infantil mundo de amor",4,4103,"4 a 5",13,"Establecimiento Educacional"
247,905,6,0.374500006437302,"hacer, familia, rabioso, escuchar, agua, derecho, padre, gente, conversar, compartir","['hacer', 'ejercer', 'derecho', 'informar', 'opinar', 'participar']","Compartir y conversar con la familia y la gente","opd tirua",8,8207,"14 a 18",36,"Otro"
254,906,8,0.291700005531311,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['generar', 'instancia', 'reunión', 'comunidad', 'compartir']","Mayor participación en instancias de diálogo","chile crece contigo",6,6309,"6 a 9",3,"Otro"
256,907,3,0.276199996471405,"mas, nna, social, pasar, comuna, cita_textual, tema, tener, cabildo, manera","['promover', 'reciclaje']","Mayor asistencia a Diálogos/Cabildos","chile crece contigo",6,6309,"10 a 13",5,"Otro"
261,908,5,0.263099998235703,"adulto, cambio, marcha, mejorar, ano, ir, nuevo, colegio, tiempo, acuerdo","['fomentar', 'cuidado', 'adulto', 'mayore']","Mejorar en el colegio","centro de niños de cuidados de padres temporeros",14,14201,"6 a 9",10,"Establecimiento Educacional"
262,909,8,0.260800004005432,"participar, actividad, realizar, cosa, dialogo, instancia, ninos_nina, generar, comprometer, apoyar","['concientizar', 'entorno', 'respecto', 'importancia', 'cuidado', 'animal']","Mayor participación en instancias de diálogo","centro de cuidado de niños de padres temporeros",14,14201,"10 a 13",10,"Establecimiento Educacional"
264,910,0,0.30349999666214,"comprometer, mejor, trabajo, demanda, respetuoso, escuela, asi, subir, ninos_nina, continuar","['comprometer', 'participar', 'trabajo', 'reciclar']","Respeto en la escuela","programa chile crece contigo",6,6310,"10 a 13",6,"Otro"
