"orden","id","dominant_topic","topic_perc_contrib","keywords","text","topic","organizacion","reg_id","cod_com_ine","rango_edades_id","cantidad_participantes","inst"
464,1869,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['educacion', 'calidad', 'gratuito']","Mejorar calidad y acceso a salud y educación","programa de libertad asistida especial proyecta chiloé",10,10208,"Todos",4,"Programa Sename"
467,1870,4,0.199599996209145,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['satisfacer', 'necesidad', 'problema']","Conectividad y transporte","programa abriendo caminos",2,2201,"Todos",10,"Otro"
468,1871,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","chile crece contigo renca",13,13128,"6 a 9",10,"Otro"
470,1872,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'pensionar']","Mejorar calidad y acceso a salud y educación","programa de medidas cautelares  proyecta chiloé",10,10201,"14 a 18",7,"Programa Sename"
472,1873,8,0.241799995303154,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['aumentar', 'reciclaje']","Espacios públicos","chile crece contigo renca",13,13128,"10 a 13",8,"Otro"
473,1874,5,0.353799998760223,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['carabinero', 'proteger', 'referir', 'siguiente', 'carabinero', 'deberia', 'dejar', 'hacer', 'maldad', 'tirar', 'lacrimogenas', 'pasaje']","Seguridad","chile crece contigo renca",13,13128,"6 a 9",5,"Consejo Consultivo"
474,1875,6,0.202600002288818,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['apoyar', 'poblar', 'politicos']","Derechos sociales e igualdad","programa de libertad asistida proyecta chiloé",10,10201,"Todos",5,"Programa Sename"
475,1876,9,0.233199998736382,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['comuna']","Espacios recreativos y de esparcimiento","chile crece contigo quilaco",8,8308,"10 a 13",10,"Establecimiento Educacional"
476,1877,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['adultos_mayores']","Espacios públicos","moira francisca vallejos inostroza",8,8308,"14 a 18",10,"Establecimiento Educacional"
477,1878,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['padre', 'trabaj']","Mejorar calidad y acceso a salud y educación","secretaria niñez y junaeb",8,8102,"10 a 13",13,"Establecimiento Educacional"
480,1879,0,0.290499985218048,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['existir', 'amor', 'companerismo']","Vivienda","cruz roja",16,16102,"14 a 18",20,"Programa Sename"
486,1880,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","municipalidad de corral",14,14102,"14 a 18",8,"Consejo Consultivo"
489,1881,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'cuidar', 'espacios_verdes']","Mejorar calidad y acceso a salud y educación","municipalidad san pedro de la paz",8,8108,"Todos",50,"Otro"
490,1882,1,0.248999997973442,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['necesidad', 'dar', 'compartir', 'impresionar']","Mejorar calidad y acceso a salud y educación","oficina local de la niñez oln la florida",13,13110,"6 a 9",6,"Otro"
491,1883,0,0.332800000905991,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['salario', 'justo']","Vivienda","chile crece contigo calle larga y cesfam josé joaquín aguirre",5,5302,"10 a 13",8,"Otro"
493,1884,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['desigualdad', 'generar']","Conectividad y transporte","opd adquintue",10,10306,"Todos",8,"Consejo Consultivo"
495,1885,8,0.210999995470047,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['ser', 'respetar', 'escuchar']","Espacios públicos","opd vallenar",3,3301,"Todos",12,"Otro"
498,1886,1,0.198300004005432,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['preocuparse']","Mejorar calidad y acceso a salud y educación","programa abriendo caminos",2,2101,"10 a 13",7,"Otro"
499,1887,8,0.38740000128746,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['poder', 'deportivo']","Espacios públicos","programa familias de acogida concepción aadd",8,8101,"6 a 9",5,"Programa Sename"
500,1888,4,0.267399996519089,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['aguar']","Conectividad y transporte","ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
501,1889,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","red  chile crece contigo  hualaihue",10,10403,"10 a 13",26,"Establecimiento Educacional"
502,1890,1,0.221100002527237,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['falto', 'salud', 'especialmente', 'abuelitos']","Mejorar calidad y acceso a salud y educación","ilustre municipalidad de chepica",6,6302,"6 a 9",9,"Otro"
503,1891,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","residencia de protección casa belén",5,5301,"Todos",21,"Otro"
505,1892,9,0.245199993252754,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['respetar', 'puebl']","Espacios recreativos y de esparcimiento","ilustre municipalidad de chepica",6,6302,"10 a 13",8,"Otro"
506,1893,0,0.233300000429153,"sueldo, existir, desigualdad, vivienda, ano, eliminar, bajar, universal, madre, mujer","['existir', 'bullyn']","Vivienda","ilustre municipalidad de chepica",6,6302,"10 a 13",8,"Otro"
507,1894,4,0.267399996519089,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['equidad']","Conectividad y transporte","fundacion ciudad del niño",10,10101,"14 a 18",5,"Programa Sename"
508,1895,2,0.190400004386902,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['trabajar', 'padre']","Cambios políticos y culturales","ilustre municipalidad de chepica",6,6302,"10 a 13",9,"Otro"
509,1896,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'calidad', 'vivienda']","Mejorar calidad y acceso a salud y educación","opd municipalidad san ramon",13,13131,"14 a 18",16,"Oficina de Protección de Derechos"
510,1897,8,0.211099997162819,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['ausencia', 'piscina', 'verano', 'tobogán']","Espacios públicos","opd cañete",8,8203,"Todos",8,"Oficina de Protección de Derechos"
511,1898,6,0.279900014400482,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['recurrente', 'lugar']","Derechos sociales e igualdad","nna de la comuna de aysén",11,11201,"6 a 9",15,"Oficina Local de la Niñez"
512,1899,8,0.34349998831749,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['importante', 'considerar', 'perteneciente', 'gran', 'porcentaje', 'rural', 'factor', 'considerar', 'momento', 'efectuar', 'actividad', 'familia']","Espacios públicos","ppf witralen corporación servicio paz y justicia serpaj chile",10,10403,"Todos",5,"Programa Sename"
515,1900,4,0.326499998569489,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['necesidad', 'servicio', 'basicos']","Conectividad y transporte","subse ninez  bio biocncpt",8,8314,"10 a 13",6,"Establecimiento Educacional"
516,1901,3,0.25670000910759,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['cambiar', 'formar', 'pensar', 'gente', 'adinerar', 'pobre', 'llamar', 'reencontrarse', 'politica', 'participar', 'gente', 'suburbio', 'pobre', 'votar', 'informar', 'ser']","Paz y justicia","opd municipalidad san ramón",13,13131,"14 a 18",22,"Oficina de Protección de Derechos"
517,1902,6,0.377799987792969,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['vida', 'sano']","Derechos sociales e igualdad","opd y fae pro adra",4,4301,"10 a 13",5,"Programa Sename"
518,1903,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","subse ninez bío bío  cncpt",8,8311,"10 a 13",26,"Establecimiento Educacional"
519,1904,8,0.337000012397766,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['apoyar', 'jovenes', 'cambiar', 'contar', 'realizar', 'democracia']","Espacios públicos","programa libertad asistida simple elqui  corporación gabriela mistral",4,4101,"14 a 18",5,"Programa Sename"
521,1905,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","colegio benjamín vicuña mackenna",6,6101,"10 a 13",32,"Establecimiento Educacional"
522,1906,4,0.267399996519089,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['necesidad']","Conectividad y transporte","prm ciudad del niño los angeles",8,8301,"14 a 18",5,"Programa Sename"
524,1907,4,0.326499998569489,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['falto', 'recurso', 'aguar']","Conectividad y transporte","niños y niñas de la comunidad indígena raiman",9,9207,"Todos",10,"Otro"
525,1908,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['salud', 'gratuito']","Mejorar calidad y acceso a salud y educación","prm ciudad del niño concepción",8,8101,"14 a 18",8,"Programa Sename"
526,1909,2,0.222900003194809,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['menos']","Cambios políticos y culturales","chile crece contigo comunal puerto montt",10,10101,"6 a 9",11,"Otro"
528,1910,1,0.285400003194809,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['clase', 'politica', 'bien', 'comun', 'interesar', 'personal', 'independencia', 'partir', 'politicos']","Mejorar calidad y acceso a salud y educación","cip crc  sename",1,1101,"14 a 18",7,"Programa Sename"
529,1911,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'formar']","Mejorar calidad y acceso a salud y educación","cip crc  sename",1,1101,"14 a 18",6,"Programa Sename"
530,1912,1,0.380100011825562,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['adulto', 'responsable', 'ninos_ninas', 'comunicandose']","Mejorar calidad y acceso a salud y educación","escuela de verano papudo",5,5403,"Todos",52,"Otro"
531,1913,7,0.296200007200241,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['existencia', 'escuela', 'mejorar', 'juego', 'entretenido', 'dentro']","Acceso a servicios y prestaciones dignas","escuela de verano laja 2020",8,8304,"6 a 9",16,"Establecimiento Educacional"
532,1914,7,0.207599997520447,"acceso, trabajar, hospital, mascota, parlamentario, areas_verdes, dialogos, inadecuado, digno, infantil","['areas_verdes']","Acceso a servicios y prestaciones dignas","cncpt san fernando",6,6301,"Todos",52,"Otro"
534,1915,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","grupo de música",8,8312,"10 a 13",5,"Otro"
538,1916,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'cuidar', 'espacios_verdes']","Mejorar calidad y acceso a salud y educación","chcc san pedro de la paz",8,8108,"10 a 13",50,"Otro"
539,1917,4,0.289700001478195,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['personar', 'respetar', 'vivir', 'felicidad']","Conectividad y transporte","fortalecimiento municipal comuna de chile chico",11,11401,"6 a 9",19,"Establecimiento Educacional"
540,1918,1,0.334199994802475,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['educacion']","Mejorar calidad y acceso a salud y educación","oficina de protección de derechos de la infancia y adolescencia curepto",7,7103,"10 a 13",15,"Oficina de Protección de Derechos"
542,1919,1,0.249200001358986,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['salud', 'igual', 'manera']","Mejorar calidad y acceso a salud y educación","crc cip limache servicio nacional de menores",5,5802,"14 a 18",33,"Programa Sename"
543,1920,4,0.326499998569489,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['abusar', 'sexual', 'mujer']","Conectividad y transporte","centro de madres temporeras colegio hernán merino correa",13,13401,"10 a 13",5,"Oficina de Protección de Derechos"
544,1921,1,0.286300003528595,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['artefacto', 'electronicos', 'jugar', 'celular']","Mejorar calidad y acceso a salud y educación","residencia virgen de los desamparados",5,5502,"6 a 9",7,"Programa Sename"
545,1922,2,0.260300010442734,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['menos', 'casar', 'departamento', 'mas']","Cambios políticos y culturales","oficina local de la niñez",13,13110,"14 a 18",7,"Oficina Local de la Niñez"
546,1923,5,0.298200011253357,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['tener', 'mas', 'amigo', 'jugar', 'permiso', 'padre', 'pasar']","Seguridad","centro de atención de hijos de mujeres temporeras",10,10105,"6 a 9",12,"Otro"
547,1924,3,0.300599992275238,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['contactar', 'naturaleza', 'medio_ambiente']","Paz y justicia","prm ciudad del niño los ángeles",8,8301,"6 a 9",9,"Programa Sename"
548,1925,1,0.24940000474453,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['lograr', 'tener', 'casar', 'campar', 'espaciar', 'jugar', 'tranquilidad']","Mejorar calidad y acceso a salud y educación","centro para  niños y niñas con cuidadores principales temporeros",10,10204,"6 a 9",10,"Otro"
549,1926,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","centro de verano escuela jaime felman miller",6,6114,"Todos",28,"Otro"
550,1927,9,0.247999995946884,"respetar, partir, piscina, hacer, colegio, comuna, problema, necesario, sector, ademar","['problema', 'renaico']","Espacios recreativos y de esparcimiento","niños y niñas pertenecientes a los centros para hijos de madres temporeras",9,9209,"6 a 9",10,"Establecimiento Educacional"
551,1928,4,0.328399986028671,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['existir', 'mas', 'acto', 'delincuencia', 'asociar', 'saqueo']","Conectividad y transporte","opd san bernardo  chile crece contigo",13,13401,"Todos",6,"Oficina de Protección de Derechos"
552,1929,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['existir', 'violencia']","Conectividad y transporte","centros para niños y niñas con cuidadores principales temporeras",10,10204,"10 a 13",10,"Otro"
553,1930,1,0.431199997663498,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['educacion', 'calidad']","Mejorar calidad y acceso a salud y educación","programa para cuidadores temporeras",6,6109,"6 a 9",25,"Establecimiento Educacional"
554,1931,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","municipalidad los muermos chile crece contigo",10,10106,"6 a 9",16,"Otro"
555,1932,3,0.250900000333786,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['didacticos', 'parque']","Paz y justicia","centros para niños con cuidadores principales temporeras municipalidad de los muermos",10,10106,"6 a 9",10,"Otro"
557,1933,1,0.248999997973442,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['falto', 'limpieza', 'calle']","Mejorar calidad y acceso a salud y educación","oficina de protección de infancia",5,5802,"Todos",9,"Oficina de Protección de Derechos"
558,1934,6,0.377799987792969,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['mundo', 'enterar']","Derechos sociales e igualdad","opd peñalolén",13,13122,"6 a 9",6,"Oficina de Protección de Derechos"
559,1935,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","unidad chile crece contigo municipalidad tortel",11,11303,"4 a 5",6,"Otro"
560,1936,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['falto', 'agu']","Mejorar calidad y acceso a salud y educación","cncpt las cabras",6,6107,"6 a 9",15,"Otro"
562,1937,8,0.376800000667572,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'espacio', 'común', 'esparcimiento', 'infantil', 'familiar']","Espacios públicos","chile crece contigo",2,2102,"6 a 9",20,"Otro"
564,1938,1,0.197300001978874,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","[]","Mejorar calidad y acceso a salud y educación","oficina de protección de derechos de infancia y adolescencia",8,8306,"10 a 13",5,"Oficina de Protección de Derechos"
566,1939,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['protestar']","Espacios públicos","idayne",13,13113,"10 a 13",6,"Otro"
567,1940,5,0.263000011444092,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['seguridad']","Seguridad","fundación hogares verbo divino",8,8102,"14 a 18",11,"Programa Sename"
569,1941,3,0.229200005531311,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['cortar', 'arbolar', 'contrario', 'plantar', 'mas', 'poder', 'respirar', 'vivir', 'tranquilo']","Paz y justicia","oficina de protección de derechos",6,6204,"6 a 9",12,"Establecimiento Educacional"
571,1942,1,0.334199994802475,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar']","Mejorar calidad y acceso a salud y educación","opd tome seremi del trabajo bio bio",8,8111,"14 a 18",16,"Oficina de Protección de Derechos"
573,1943,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['drogar']","Espacios públicos","hepi crianza",13,13107,"4 a 5",8,"Otro"
575,1944,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['menos', 'violencia']","Conectividad y transporte","niñez biobio y cncpt tubul arauco",8,8202,"10 a 13",9,"Otro"
576,1945,1,0.221100002527237,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['falto', 'hogar', 'personar', 'situacion_calle']","Mejorar calidad y acceso a salud y educación","opd los muermos",10,10106,"10 a 13",28,"Oficina de Protección de Derechos"
577,1946,8,0.210999995470047,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'amor', 'relacionar']","Espacios públicos","red comunal chcc",14,14104,"6 a 9",13,"Otro"
579,1947,4,0.228400006890297,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['desigualdad', 'generar']","Conectividad y transporte","opd los muermos",10,10106,"14 a 18",12,"Consejo Consultivo"
580,1948,1,0.28549998998642,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['falto', 'oportunidad']","Mejorar calidad y acceso a salud y educación","opd nacimiento negrete  y subsecretaría de previsión social",8,8306,"14 a 18",11,"Consejo Consultivo"
581,1949,4,0.326700001955032,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['violencia', 'temprano', 'edad']","Conectividad y transporte","opd florida",8,8104,"Todos",23,"Otro"
589,1950,8,0.241799995303154,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['falto', 'aguar']","Espacios públicos","opd mataquito",7,7302,"10 a 13",34,"Establecimiento Educacional"
590,1951,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mayor', 'cuidar', 'espacios_verdes']","Mejorar calidad y acceso a salud y educación","chile crece contigo san pedro de la paz",8,8108,"Todos",50,"Otro"
593,1952,5,0.286799997091293,"mas, tener, ninos, carabinero, coser, seguridad, ir, alto, deber, deportar","['plaza', 'salir', 'jugar', 'piscina']","Seguridad","chcc nacimiento",8,8306,"4 a 5",5,"Oficina de Protección de Derechos"
594,1953,2,0.420500010251999,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['cambiar', 'mentalidad', 'machista']","Cambios políticos y culturales","grupo terapéutico cesfam huertos familiares",13,13303,"Todos",7,"Otro"
596,1954,6,0.286199986934662,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['respetar', 'dar', 'gran', 'importancia', 'relacionar', 'personar', 'enfatizar', 'necesidad', 'bueno', 'trat']","Derechos sociales e igualdad","residencia familiar bilbao",13,13123,"10 a 13",5,"Otro"
597,1955,4,0.326499998569489,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['aguar', 'recurso', 'importante']","Conectividad y transporte","subsecretaria niñez biobio y junji curanilahue",8,8205,"4 a 5",5,"Establecimiento Educacional"
599,1956,8,0.224199995398521,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['necesidad', 'espacio', 'comunitario', 'jugar', 'parque', 'plaza', 'arboles_flores']","Espacios públicos","niñez biobio y junji los angeles 1",8,8301,"4 a 5",5,"Establecimiento Educacional"
600,1957,1,0.270999997854233,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['necesidad', 'tener', 'mas', 'contactar', 'animal', 'caballo', 'perro', 'vaco']","Mejorar calidad y acceso a salud y educación","niñez biobio y junji los angeles 2",8,8301,"4 a 5",6,"Establecimiento Educacional"
602,1958,1,0.493400007486343,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'vias', 'transport']","Mejorar calidad y acceso a salud y educación","centro semicerrado concepción",8,8101,"14 a 18",4,"Programa Sename"
603,1959,1,0.493400007486343,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'vias', 'transport']","Mejorar calidad y acceso a salud y educación","centro semicerrado concepción",8,8101,"14 a 18",4,"Programa Sename"
604,1960,1,0.493400007486343,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'vias', 'transport']","Mejorar calidad y acceso a salud y educación","centro semicerrado concepción",8,8101,"14 a 18",4,"Programa Sename"
607,1961,2,0.33610001206398,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['posibilidad', 'surgir']","Cambios políticos y culturales","teresa de jesús",7,7404,"Todos",5,"Programa Sename"
608,1962,3,0.232500001788139,"gente, justicia, presidente, dinero, medio_ambiente, miedo, abuso_poder, manifestante, paz, precio","['presidente']","Paz y justicia","niñez biobio chcc y cncpt mulchen",8,8305,"10 a 13",15,"Otro"
610,1963,4,0.373600006103516,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['aguar', 'aguar', 'servir', 'vivir', 'oceanos', 'contaminar']","Conectividad y transporte","niñez biobio y junji los angeles 3",8,8301,"4 a 5",13,"Establecimiento Educacional"
614,1964,2,0.2449000030756,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['intoxicar', 'aire']","Cambios políticos y culturales","subsecretaria ninez bio  bio junaeb",8,8102,"6 a 9",13,"Establecimiento Educacional"
616,1965,2,0.298599988222122,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['naturaleza', 'dibujo', 'lago', 'sol', 'arbolar', 'vincular', 'espacio', 'familia']","Cambios políticos y culturales","subsecretaria ninez bio  bio chcc",8,8104,"4 a 5",7,"Otro"
617,1966,8,0.210800006985664,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['prevenir', 'abuso', 'infantil']","Espacios públicos","escuela de verano",4,4304,"Todos",35,"Otro"
618,1967,1,0.199200004339218,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['adolescente', 'mal', 'sistema', 'mejor', 'decir', 'modelar', 'educativo', 'permitir', 'desarrollarse', 'nino']","Mejorar calidad y acceso a salud y educación","opd parral retiro longaví",7,7404,"14 a 18",10,"Consejo Consultivo"
619,1968,4,0.266699999570847,"personar, violencia, necesidad, ser, aguar, recurso, transportar, generar, necesitar, malo","['retornar']","Conectividad y transporte","coord niñez octava mintrab y opd santa juana",8,8109,"10 a 13",18,"Otro"
620,1969,2,0.271499991416931,"menos, cambiar, padre, igualdad_genero, actividad, politicos, disminuir, saqueo, calle, mayor_cantidad","['falto', 'conocimiento', 'emocionar', 'escaso', 'adulto', 'responsable', 'actividad', 'escolar', 'recreativo', 'ninos', 'nina']","Cambios políticos y culturales","oficina de protección de derechos paacha pauna",3,3103,"4 a 5",16,"Establecimiento Educacional"
621,1970,8,0.241799995303154,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['jugar', 'amigo']","Espacios públicos","subsecretaria ninez bio  bio cncpt",8,8311,"6 a 9",15,"Establecimiento Educacional"
622,1971,6,0.276399999856949,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['necesidad', 'pasar', 'mas', 'tiempo', 'familia', 'padres_madres', 'particular']","Derechos sociales e igualdad","coord niñez octava y junji",8,8205,"4 a 5",5,"Establecimiento Educacional"
623,1972,6,0.449000000953674,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['pasar', 'tiempo', 'familia']","Derechos sociales e igualdad","subse ninez bío bío  junji",8,8301,"4 a 5",10,"Establecimiento Educacional"
624,1973,1,0.376399993896484,"mejorar, salud, mayor, educacion, pensionar, casar, mejor, calidad, oportunidad, sistema","['mejorar', 'calidad', 'ademar']","Mejorar calidad y acceso a salud y educación","opd 24 horas puerto montt",10,10101,"Todos",56,"Oficina de Protección de Derechos"
625,1974,8,0.213699996471405,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['vapor', 'tuberias', 'ir', 'mal', 'contaminar']","Espacios públicos","subsecretaria ninez bio  bio junji",8,8301,"4 a 5",12,"Establecimiento Educacional"
627,1975,8,0.282999992370605,"falto, poder, publicar, jovenes, espacio, adolescente, adultos_mayores, escuchar, callar, drogar","['contar']","Espacios públicos","opd",4,4204,"6 a 9",4,"Oficina de Protección de Derechos"
628,1976,6,0.364100009202957,"social, igualdad, familia, gratuito, derecho, lugar, vida, poblar, tiempo, dar","['falto', 'insumo', 'medicos', 'especialista', 'salud']","Derechos sociales e igualdad","coord niñez octava y dideco san rosendo",8,8310,"Todos",53,"Otro"
